"availability","brandGroupCode","brandImpl","colors","currency","discountPercentage","displayReference","familyName","id","imageUrl","kind","locale","name","oldPrice","position","price","productColor","reference","section","sectionName","subfamilyName","type"
"in_stock","zara","zara","1","USD","-","8073/038","ANORAK","495709626","https://static.zara.net/assets/public/3d77/af12/13e0491094c2/b8e6c0e111e0/08073038620-p/08073038620-p.jpg?ts=1763543461370&w={width}","Wear","en_US","WATER-RESISTANT WINDPROOF DOWN JACKET WITH RECCO® TECHNOLOGY SKI COLLECTION","-","332","299.00","Pink","C08073038620000-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8073/021","ANORAK","495696274","https://static.zara.net/assets/public/5a3e/d4f0/d15341fa87b6/f32cd05f3411/08073021979-p/08073021979-p.jpg?ts=1763543205895&w={width}","Wear","en_US","WATER-RESISTANT WINDPROOF DOWN JACKET RECCO® TECHNOLOGY SKI COLLECTION","-","333","299.00","Soft gold","C08073021979000-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8073/250","ANORAK","495700981","https://static.zara.net/assets/public/bad4/0b1d/6ec440b4b748/55868a13dfd9/08073250800-p/08073250800-p.jpg?ts=1764927163600&w={width}","Wear","en_US","HOODIE BELTED WATER REPELLENT WINDPROOF DOWN COAT","-","334","219.00","Black","C08073250800000-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","-","3641/850","SWEATSHIRT","503037143","https://static.zara.net/assets/public/400a/a43d/f2c64241ade3/f38cacc17c79/03641850700-p/03641850700-p.jpg?ts=1765378449980&w={width}","Wear","en_US","INTERLOCK BOMBER JACKET","-","335","49.90","Brown","C03641850700016-V2026","1","WOMAN","C. BASIC SWEATSHIRT","Product"
"in_stock","zara","zara","1","USD","-","3046/243","ANORAK","503041232","https://static.zara.net/assets/public/31d4/dcac/f85c4030bcd9/5a8564c00bfe/03046243800-p/03046243800-p.jpg?ts=1760541960128&w={width}","Wear","en_US","LONG WATER REPELLENT WINDPROOF PUFFER COAT WITH HOODIE","-","336","219.00","Black","C03046243800000-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","-","3641/850","SWEATSHIRT","503037143","https://static.zara.net/assets/public/9e5e/bfad/0f6346df882d/fb95e89db6b8/03641850800-p/03641850800-p.jpg?ts=1765378447946&w={width}","Wear","en_US","INTERLOCK BOMBER JACKET","-","337","49.90","Black","C03641850800015-V2026","1","WOMAN","C. BASIC SWEATSHIRT","Product"
"in_stock","zara","zara","1","USD","-","1368/033","T-SHIRT","495709521","https://static.zara.net/assets/public/0854/10c9/dedf4c06b872/bb08691c2285/01368033505-p/01368033505-p.jpg?ts=1764670323307&w={width}","Wear","en_US","SEAMLESS MERINO WOOL JACKET SKI COLLECTION","-","338","119.00","Khaki","C01368033505000-V2026","1","WOMAN","B.SHIRT","Product"
"in_stock","zara","zara","1","USD","-","4749/815","ANORAK","502954171","https://static.zara.net/assets/public/5cd5/3dad/2f20462d9be0/966b2f53b322/04749815800-p/04749815800-p.jpg?ts=1764861613128&w={width}","Wear","en_US","LONG FEATHER AND DOWN JACKET WITH HOODIE AND GLOVES WATER REPELLENT","-","339","219.00","Black","C04749815800000-V2026","1","WOMAN","T.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","3046/275","ANORAK","503041308","https://static.zara.net/assets/public/4a93/7c12/0cb2424783a0/1aef1d459af3/03046275800-e1/03046275800-e1.jpg?ts=1763720492385&w={width}","Wear","en_US","LONG WATER REPELLENT WINDPROOF HOODED PUFFER COAT","-","340","219.00","Black","C03046275800000-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","1300/400","CARDIGAN","503041752","https://static.zara.net/assets/public/7e03/cf47/b7344bbe9dc0/514aed4adbb9/01300400407-p/01300400407-p.jpg?ts=1759767353361&w={width}","Wear","en_US","KARL TEMPLER REVERSIBLE BARN JACKET","-","341","419.00","Blue","C01300400407000-V2026","1","WOMAN","CAP. JACKET/BLASIER","Product"
"in_stock","zara","zara","1","USD","-","1300/420","CARDIGAN","503041006","https://static.zara.net/assets/public/7b66/c60c/504f4148bb2d/e04e3e99f4e3/01300420407-e1/01300420407-e1.jpg?ts=1759220429246&w={width}","Wear","en_US","KARL TEMPLER REVERSIBLE BARN JACKET","-","342","179.00","Blue","C01300420407000-V2026","1","WOMAN","CAP. JACKET/BLASIER","Product"
"in_stock","zara","zara","3","USD","-","5536/149","CARDIGAN","495675944","https://static.zara.net/assets/public/72d4/de74/03da4de59111/324fac334aa0/05536149728-p/05536149728-p.jpg?ts=1756820914956&w={width}","Wear","en_US","SOFT CARDIGAN","-","343","49.90","Metal taupe brown","C05536149728015-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","-","6771/133","CARDIGAN","499180620","https://static.zara.net/assets/public/b466/fa7c/490c4e86be68/e8e7ceffbb17/06771133450-p/06771133450-p.jpg?ts=1764860208500&w={width}","Wear","en_US","POINTELLE CHUNKY KNIT CARDIGAN","-","344","69.90","Beige","C06771133450001-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","-","3046/248","ANORAK","503034496","https://static.zara.net/assets/public/bcfc/ec37/0795411a96db/4f3f4c005ad0/03046248800-p/03046248800-p.jpg?ts=1760367990121&w={width}","Wear","en_US","LONG WATER REPELLENT WINDPROOF HOODED DOWN COAT","-","345","129.00","Black","C03046248800017-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","3653/113","CARDIGAN","498788173","https://static.zara.net/assets/public/8b4f/1cb3/561a4369bd63/a1ced3176f82/03653113049-p/03653113049-p.jpg?ts=1766134848649&w={width}","Wear","en_US","STRIPED CARDIGAN","-","346","49.90","Brown-Blue","C03653113049015-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","-","9598/252","CARDIGAN","496887831","https://static.zara.net/assets/public/08b5/3e47/0b1341ea92e5/ea5b63c85796/09598252507-p/09598252507-p.jpg?ts=1764333994626&w={width}","Wear","en_US","BELTED CARDIGAN","-","347","79.90","Dark khaki","C09598252507000-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","-","1509/114","CARDIGAN","503037138","https://static.zara.net/assets/public/c3c4/4456/97bc4055ad16/c7d9f83ef94d/01509114524-p/01509114524-p.jpg?ts=1763376950481&w={width}","Wear","en_US","BALL BUTTON KNIT CARDIGAN","-","348","59.90","Green marl","C01509114524001-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","-","6771/156","CARDIGAN","502003668","https://static.zara.net/assets/public/fd5c/92a8/d08946918046/927b1589cf82/06771156737-p/06771156737-p.jpg?ts=1766150174430&w={width}","Wear","en_US","SHORT KNIT JACKET","-","349","59.90","Brown / Taupe","C06771156737015-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","-","6771/156","CARDIGAN","502003668","https://static.zara.net/assets/public/21c3/4baa/604e45a78c40/6bcc57a9aa34/06771156716-p/06771156716-p.jpg?ts=1765984944695&w={width}","Wear","en_US","CROPPED KNIT JACKET","-","350","59.90","Dark brown","C06771156716070-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","-","3920/760","CARDIGAN","499990800","https://static.zara.net/assets/public/65dc/e267/915841f1b4f9/fdfc74366c3b/03920760706-p/03920760706-p.jpg?ts=1766418704159&w={width}","Wear","en_US","LACE TRIM KNIT CARDIGAN","-","351","49.90","Mink","C03920760706070-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"low_on_stock","zara","zara","2","USD","-","5644/929","T-SHIRT","498823769","https://static.zara.net/assets/public/f60f/6025/df4342adad29/53794097ce26/05644929800-p/05644929800-p.jpg?ts=1766505937580&w={width}","Wear","en_US","LACE COMBINATION JACKET TOP","-","352","35.90","Black","C05644929800070-V2026","1","WOMAN","C. BASIC T-SHIRT","Product"
"in_stock","zara","zara","1","USD","-","6771/157","CARDIGAN","505368908","https://static.zara.net/assets/public/16f7/ecbc/3aca471396b2/ab857fc70edc/06771157051-p/06771157051-p.jpg?ts=1765299504482&w={width}","Wear","en_US","ANIMAL JACQUARD KNIT CARDIGAN","-","353","59.90","Leopard","C06771157051000-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","3","USD","-","5536/149","CARDIGAN","495675944","https://static.zara.net/assets/public/46cd/55cf/d24a4d348fbb/b76b56a36ed8/05536149401-p/05536149401-p.jpg?ts=1765984944238&w={width}","Wear","en_US","SOFT CARDIGAN","-","354","49.90","Navy blue","C05536149401070-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","2","USD","-","5644/929","T-SHIRT","498823769","https://static.zara.net/assets/public/0ef8/d24c/a0eb4db0a08a/43dce3994171/05644929081-p/05644929081-p.jpg?ts=1766505933980&w={width}","Wear","en_US","LACE COMBINATION JACKET TOP","-","355","35.90","Sand / Marl","C05644929081070-V2026","1","WOMAN","C. BASIC T-SHIRT","Product"
"in_stock","zara","zara","1","USD","-","5802/105","CARDIGAN","500295110","https://static.zara.net/assets/public/0924/87f7/079142c59b97/53944ad52e45/05802105051-p/05802105051-p.jpg?ts=1764071779647&w={width}","Wear","en_US","ANIMAL JACQUARD KNIT CARDIGAN","-","356","59.90","Leopard","C05802105051016-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","-","3046/215","WIND-JACKET","495675676","https://static.zara.net/assets/public/f443/a227/a1104fe1be5f/79862eb211fc/03046215700-p/03046215700-p.jpg?ts=1764325542770&w={width}","Wear","en_US","WATER REPELLENT WINDPROOF PUFFER ANORAK WITH HOODIE","-","357","99.90","Brown","C03046215700000-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","2893/205","CARDIGAN","495701552","https://static.zara.net/assets/public/b6b8/6b15/4fc5491daca3/9f0dc426d8a6/02893205737-p/02893205737-p.jpg?ts=1764764002735&w={width}","Wear","en_US","100% WOOL BELTED JACKET","-","358","89.90","Brown / Taupe","C02893205737000-V2026","1","WOMAN","KNIT CARDIGAN","Product"
"in_stock","zara","zara","1","USD","-","5479/923","DRESS","503041615","https://static.zara.net/assets/public/247e/fed0/68ee4b70b05f/8c4b13097c3e/05479923800-p/05479923800-p.jpg?ts=1759767119765&w={width}","Wear","en_US","NAOMI CAMPBELL BIKER DRESS","-","361","529.00","Black","C05479923800000-V2026","1","WOMAN","T-DRESS","Product"
"in_stock","zara","zara","1","USD","-","3046/227","ANORAK","502155759","https://static.zara.net/assets/public/ff61/8b2e/4f1f4787a033/c3f9eeef2d1c/03046227700-p/03046227700-p.jpg?ts=1765876080846&w={width}","Wear","en_US","WATER REPELLENT WINDPROOF SHORT PUFFER ANORAK","-","381","79.90","Brown","C03046227700070-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","4391/733","COAT","502954222","https://static.zara.net/assets/public/fbdf/006b/2f464a90b962/7e0e48c49ae0/04391733716-p/04391733716-p.jpg?ts=1764060290992&w={width}","Wear","en_US","SHORT FAUX FUR COAT","-","382","129.00","Dark brown","C04391733716015-V2026","1","WOMAN","T.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","1255/829","COAT","502952759","https://static.zara.net/assets/public/486f/2679/0f70492da28d/b6b4924e1b22/01255829800-p/01255829800-p.jpg?ts=1764768001590&w={width}","Wear","en_US","FAUX FUR COAT","-","383","129.00","Black","C01255829800016-V2026","1","WOMAN","T.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","4360/242","COAT","503041214","https://static.zara.net/assets/public/adeb/4423/efe24c009bbe/bf92cc7dea41/04360242700-p/04360242700-p.jpg?ts=1760026535812&w={width}","Wear","en_US","ZW COLLECTION FAUX FUR SHORT COAT","-","384","169.00","Brown","C04360242700015-V2026","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8490/832","COAT","502954215","https://static.zara.net/assets/public/1ef8/24d4/ab254e9783dc/e5c60869dafc/08490832800-p/08490832800-p.jpg?ts=1764241268685&w={width}","Wear","en_US","SHORT FAUX FUR COAT","-","385","129.00","Black","C08490832800000-V2026","1","WOMAN","T.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8490/732","COAT","502954326","https://static.zara.net/assets/public/9680/f401/2a9b4ed1a982/4e154ed8cda9/04391832705-p/04391832705-p.jpg?ts=1763111046550&w={width}","Wear","en_US","SHORT FAUX FUR COAT","-","386","129.00","Brown","C08490732700016-V2026","1","WOMAN","T.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","4391/831","COAT","505079762","https://static.zara.net/assets/public/94e9/ad0c/1c3745bf8f02/7b18d25b6b2f/04391831800-p/04391831800-p.jpg?ts=1765296888141&w={width}","Wear","en_US","FAUX FUR SHORT COAT","-","387","129.00","Black","C04391831800016-V2026","1","WOMAN","T.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8073/053","WIND-JACKET","495688303","https://static.zara.net/assets/public/0e1b/41ca/6d144a5184e6/3bf09746f69e/08073053086-p/08073053086-p.jpg?ts=1763639358173&w={width}","Wear","en_US","SHORT FLEECE HEIQ XREFLEX™ RECCO® TECHNOLOGY SKI COLLECTION COAT","-","388","179.00","Ecru / Brown","C08073053086000-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8073/051","OVERALL","495705271","https://static.zara.net/assets/public/47d0/d6b8/ca2c4a44b89f/afff3d21dfcb/08073051712-p/08073051712-p.jpg?ts=1764670621538&w={width}","Wear","en_US","COMBINED PUFFER WATER RESISTANT WINDPROOF RECCO® TECHNOLOGY SKI COLLECTION OVERALLS","-","389","339.00","Ecru","C08073051712000-V2026","1","WOMAN","B.PANTS","Product"
"in_stock","zara","zara","1","USD","-","8073/028","WIND-JACKET","495700572","https://static.zara.net/assets/public/bf00/48f2/d83e4863b414/48bc8b97ab68/08073028746-p/08073028746-p.jpg?ts=1764670528227&w={width}","Wear","en_US","SHORT COAT WITH FAUX FUR HOOD HEIQ XREFLEX™ TECHNOLOGY SKI COLLECTION","-","390","179.00","Light beige","C08073028746000-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8073/222","ANORAK","503035626","https://static.zara.net/assets/public/e55a/abf5/a9ec4b98853f/42d4029fbc70/08073222800-p/08073222800-p.jpg?ts=1766134849725&w={width}","Wear","en_US","FITTED SHORT WATER REPELLENT WINDPROOF ANORAK","-","391","99.90","Black","C08073222800017-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8073/029","WIND-JACKET","495700559","https://static.zara.net/assets/public/c3a6/197b/493745a4b648/fafb48a6a542/08073029700-p/08073029700-p.jpg?ts=1763543332916&w={width}","Wear","en_US","SHORT FAUX FUR COAT HEIQ XREFLEX™ SKI COLLECTION","-","392","169.00","Brown","C08073029700000-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","3046/233","ANORAK","503037276","https://static.zara.net/assets/public/18cc/9af5/b03240cdaf0f/6416fe1cb14b/03046233800-p/03046233800-p.jpg?ts=1766502094876&w={width}","Wear","en_US","FAUX LEATHER EFFECT WATER REPELLENT WINDPROOF PUFFER ANORAK","-","393","99.90","Black","C03046233800070-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","6318/222","ANORAK","505367760","https://static.zara.net/assets/public/ae8c/302c/07574f0a99c8/3f1694635a7d/06318222681-p/06318222681-p.jpg?ts=1765984945064&w={width}","Wear","en_US","WATER REPELLENT WINDPROOF SHORT HOODIE ANORAK","-","394","79.90","Burgundy","C06318222681070-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","3046/223","ANORAK","502059843","https://static.zara.net/assets/public/a601/1563/88e64ce49fe7/1897c00b8d09/03046223800-p/03046223800-p.jpg?ts=1760367942455&w={width}","Wear","en_US","SHORT WATER REPELLENT WINDPROOF HOODIE ANORAK","-","395","79.90","Black","C03046223800015-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","4341/821","ANORAK","497756529","https://static.zara.net/assets/public/af7e/1b48/1c7e48d28d48/4fe213da5af4/04341821716-p/04341821716-p.jpg?ts=1766060158548&w={width}","Wear","en_US","SHORT WATER AND WIND PROTECTION PUFFER ANORAK","-","396","119.00","Dark brown","C04341821716015-V2026","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","8073/330","ANORAK","495675781","https://static.zara.net/assets/public/bb97/aaa9/e07b477ea8e3/1944aedaac8d/08073330704-p/08073330704-p.jpg?ts=1764333310650&w={width}","Wear","en_US","SHORT WATER REPELLENT WINDPROOF HOODIE ANORAK","-","397","99.90","taupe brown","C08073330704015-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","-","8372/267","WIND-JACKET","503033552","https://static.zara.net/assets/public/0328/212e/52f8464b8090/90ae38c24288/08372267716-p/08372267716-p.jpg?ts=1765984943515&w={width}","Wear","en_US","HOODED SWEATSHIRT","-","398","49.90","Dark brown","C08372267716017-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","3","USD","-","3046/236","ANORAK","502155726","https://static.zara.net/assets/public/dae2/475d/be6f439fb8ad/a5a1c14f5df0/03046236800-p/03046236800-p.jpg?ts=1758285785948&w={width}","Wear","en_US","RUBBERIZED WINDPROOF SEMI-LONG ANORAK","-","399","119.00","Black","C03046236800000-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","3","USD","-","3046/236","ANORAK","502155726","https://static.zara.net/assets/public/4318/1f69/a05e4694b671/43a9c2844195/03046236700-p/03046236700-p.jpg?ts=1760367964700&w={width}","Wear","en_US","WINDPROOF RUBBERIZED SEMI-LONG ANORAK","-","400","119.00","Brown","C03046236700016-V2026","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","3046/336","WIND-JACKET","502198607","https://static.zara.net/assets/public/f4c5/17aa/b3fd497aa1ca/08a5495cdc8f/03046336712-p/03046336712-p.jpg?ts=1764932926796&w={width}","Wear","en_US","WATER REPELLENT WINDPROOF FLEECE HOODIE ANORAK","-","401","129.00","Ecru","C03046336712000-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","4341/735","ANORAK","495687260","https://static.zara.net/assets/public/476b/fbc7/f7424503a33f/1eecd4a92d4a/04341735600-p/04341735600-p.jpg?ts=1765300329520&w={width}","Wear","en_US","HOODIE FEATHER DOWN PUFFER COAT FIREMAN CLASP","-","402","179.00","Red","C04341735600015-V2026","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","2071/341","COAT","497534803","https://static.zara.net/assets/public/c0c6/3fbd/9ba848b4b907/11ff4ebeb05a/02071341736-p/02071341736-p.jpg?ts=1765984813087&w={width}","Wear","en_US","SHORT WOOL COAT WITH HIGH NECK","-","403","119.00","Light mink","C02071341736000-V2026","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","1255/813","ANORAK","505080346","https://static.zara.net/assets/public/ba46/fdf6/63884867bc82/3d56597c0b1e/01255813800-p/01255813800-p.jpg?ts=1763570130620&w={width}","Wear","en_US","WATER REPELLENT WINDPROOF HOODIE ANORAK","-","404","99.90","Black","C01255813800016-V2026","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","1966/249","WIND-JACKET","503038018","https://static.zara.net/assets/public/7c5e/7e9e/18424957b5f4/3b7116a28165/01966249505-p/01966249505-p.jpg?ts=1762428418174&w={width}","Wear","en_US","SHORT SUEDE TRENCH COAT ZW COLLECTION LIMITED EDITION","-","405","599.00","Khaki","C01966249505001-V2026","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","-","3692/600","CARDIGAN","503041610","https://static.zara.net/assets/public/e876/ff13/7c834144a04a/82e9c7168a53/03692600745-000-p/03692600745-000-p.jpg?ts=1764001052068&w={width}","Wear","en_US","CEDRIC GROLET WOOL JACQUARD OVERSHIRT","-","406","329.00","Toffee","C03692600745000-V2026","1","WOMAN","CAP. JACKET/BLASIER","Product"
"low_on_stock","zara","zara","1","USD","30","6318/288","WIND-JACKET","462989512","https://static.zara.net/assets/public/307e/e5a2/7d794e19aa57/d44d6a855984/06318288716-p/06318288716-p.jpg?ts=1758888882273&w={width}","Wear","en_US","FAUX FUR BOMBER JACKET","9990","407","69.93","Dark brown","C06318288716000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","2","USD","30","5063/869","WIND-JACKET","470103248","https://static.zara.net/assets/public/0fff/e400/f2da419eb1d0/c8cd1c0c41ae/05063869811-p/05063869811-p.jpg?ts=1760616007183&w={width}","Wear","en_US","SOFT BOMBER JACKET","4990","408","34.93","Light gray","C05063869811015-I2025","1","WOMAN","C. COAT","Product"
"in_stock","zara","zara","1","USD","40","2969/242","WIND-JACKET","480780269","https://static.zara.net/assets/public/0ed6/ee8c/0c0c4bbba928/d7a995d5321e/02969242064-a2/02969242064-a2.jpg?ts=1763460313311&w={width}","Wear","en_US","FAUX FUR PATCHWORK JACKET - THE ITEM ZARA WOMAN","16900","409","101.40","Black / White","C02969242064000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","9151/142","WIND-JACKET","484495506","https://static.zara.net/assets/public/01ee/a897/fc464dd6bd6c/e0e15a646dee/09857156093-p/09857156093-p.jpg?ts=1762356640918&w={width}","Wear","en_US","HOUNDSTOOTH BOMBER JACKET","9990","410","69.93","Ecru / Black","C09151142070015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"low_on_stock","zara","zara","1","USD","30","9819/671","BLAZER","493771314","https://static.zara.net/assets/public/833a/385f/d50a4050916b/93ea9798782a/09819671605-p/09819671605-p.jpg?ts=1765465972208&w={width}","Wear","en_US","FAUX LEATHER LAPEL CHECK BOMBER JACKET","8990","411","62.93","Maroon","C09819671605015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","6318/257","WIND-JACKET","462547119","https://static.zara.net/assets/public/635c/d558/33484870a73f/e00eaf017436/06318257800-p/06318257800-p.jpg?ts=1758619002663&w={width}","Wear","en_US","DOUBLE-FACED FAUX SUEDE JACKET","11900","412","83.30","Black","C06318257800000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"low_on_stock","zara","zara","1","USD","40","4470/272","WIND-JACKET","464722752","https://static.zara.net/assets/public/b1e9/7491/16e246cb8987/a38127f07ed9/04470272401-p/04470272401-p.jpg?ts=1759481088019&w={width}","Wear","en_US","TRF BELTED DENIM MIDI JACKET","12900","413","77.40","Navy blue","C04470272401000-I2025","1","WOMAN","T.LONG-OUTWEAR","Product"
"low_on_stock","zara","zara","2","USD","30","9195/595","BLAZER","484881847","https://static.zara.net/assets/public/2d16/aa7e/cabe47f1bba2/24dea39c8d91/09195627681-p/09195627681-p.jpg?ts=1762356701739&w={width}","Wear","en_US","LARGE POCKET BOMBER JACKET","8990","414","62.93","Burgundy","C09195595681000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","9502/555","BLAZER","487985980","https://static.zara.net/assets/public/dcd0/eb0a/9f92494b8ca9/fc8354d84f72/09502555800-p/09502555800-p.jpg?ts=1761143851389&w={width}","Wear","en_US","CROPPED DOUBLE-BREASTED JACKET","7990","415","55.93","Black","C09502555800015-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","40","4730/272","WIND-JACKET","459159297","https://static.zara.net/assets/public/b3fe/51b6/404242b98c61/081e653e259d/04730272400-p/04730272400-p.jpg?ts=1759321415170&w={width}","Wear","en_US","TRF STRASS CROP DENIM JACKET","9990","416","59.94","Blue","C04730272400000-I2025","1","WOMAN","T.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","3548/259","WIND-JACKET","458823196","https://static.zara.net/assets/public/655f/0266/7fef464cb5f4/2b9dae4a3261/03548259800-p/03548259800-p.jpg?ts=1760008126670&w={width}","Wear","en_US","ZW COLLECTION FLEECE BOMBER JACKET","17900","417","107.40","Black","C03548259800000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","3046/351","WIND-JACKET","462988390","https://static.zara.net/assets/public/e133/e2b3/3a2d4c799af2/9e7e90fc47f8/03046351712-p/03046351712-p.jpg?ts=1758099462052&w={width}","Wear","en_US","BOUCLÉ JACKET WITH PATCH POCKETS","6990","418","48.93","Ecru","C03046351712015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","3046/255","WIND-JACKET","458822974","https://static.zara.net/assets/public/0f04/cc58/8ed64362a652/11622e271b91/03046255776-p/03046255776-p.jpg?ts=1757586712049&w={width}","Wear","en_US","LONG 100% LEATHER JACKET","26900","419","188.30","whiskey","C03046255776011-I2025","1","WOMAN","B.LONG-OUTWEAR","Product"
"low_on_stock","zara","zara","1","USD","30","3046/386","BLAZER","478253837","https://static.zara.net/assets/public/203a/4ef5/d6504fd4bd95/816c270cff6f/03046386700-p/03046386700-p.jpg?ts=1761750703966&w={width}","Wear","en_US","WOOL HIGH COLLAR JACKET","8990","420","62.93","Brown","C03046386700000-I2025","1","WOMAN","B.BLAZER","Product"
"in_stock","zara","zara","1","USD","30","4720/223","WIND-JACKET","459974572","https://static.zara.net/assets/public/3bed/455d/63bc4513af94/4af1e071ef07/04720223710-p/04720223710-p.jpg?ts=1758618971292&w={width}","Wear","en_US","100% LEATHER SHIRT COLLAR JACKET","26900","421","188.30","Beige","C04720223710000-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","40","2297/042","WIND-JACKET","471351918","https://static.zara.net/assets/public/2ded/4da1/6c024bd8ad6e/b6780da2acff/T9346703952-p/T9346703952-p.jpg?ts=1762961723431&w={width}","Wear","en_US","FITTED LEATHER JACKET LUDOVIC DE SAINT SERNIN x ZARA","139900","422","839.40","Black","C02297042800000-I2025","1","WOMAN","W.SHORT-OUTWEAR","Product"
"low_on_stock","zara","zara","1","USD","30","8073/334","WIND-JACKET","476556230","https://static.zara.net/assets/public/cd87/fd52/3ee9444c876a/7a69581ab427/08073334700-p/08073334700-p.jpg?ts=1760702496919&w={width}","Wear","en_US","CONTRAST FAUX FUR HOODIE BOMBER JACKET","11900","423","83.30","Brown","C08073334700015-I2025","1","WOMAN","B.LONG-OUTWEAR","Product"
"in_stock","zara","zara","1","USD","30","3046/372","WIND-JACKET","472929176","https://static.zara.net/assets/public/eb73/5adc/bd584f46ac29/7654bab00d19/03046372700-p/03046372700-p.jpg?ts=1761754556195&w={width}","Wear","en_US","SOFT HIGH COLLAR JACKET","7990","424","55.93","Brown","C03046372700015-I2025","1","WOMAN","B.SHORT-OUTWEAR","Product"
